Episode,Reward,Mean_100,Epsilon
493,237.0513754289525,75.43124022632911,0.08448484422350626
494,175.10434450229326,76.20172174209489,0.08406242000238873
495,-72.507039150918,74.39016907301475,0.08364210790237678
496,176.85400000778526,74.16179954282273,0.0832238973628649
497,239.22092216657853,74.71781365527283,0.08280777787605056
498,-31.38460626865202,74.11185923109966,0.08239373898667031
499,184.73351450594888,73.66560463544624,0.08198177029173696
500,171.05377266841117,75.32338899285963,0.08157186144027828
501,163.3954621381667,75.43094612536757,0.0811640021330769
502,228.39284184402246,79.17151612165235,0.08075818212241151
503,6.982675203212421,79.34604091363408,0.08035439121179945
504,-26.319513969518475,80.17121366628704,0.07995261925574046
505,237.18375144955257,80.44517470090298,0.07955285615946175
506,-42.029177471168765,78.575091817573,0.07915509187866444
507,267.56843114788387,80.40623960889864,0.07875931641927113
508,216.04982863176087,81.03874421036654,0.07836551983717477
509,240.4236328718021,83.75844271493004,0.07797369223798889
510,48.87346242436159,83.16009655176099,0.07758382377679894
511,-56.760257984566174,83.53819545816634,0.07719590465791494
512,228.90785658464952,87.63301710513761,0.07680992513462537
513,-99.89423751816535,87.20291398755482,0.07642587550895225
514,252.75485062787646,89.6626037289897,0.07604374613140748
515,-28.433601764235462,87.04331846052195,0.07566352740075044
516,182.99419363369094,86.29560570135857,0.07528520976374668
517,-38.791323750336794,85.29789628373088,0.07490878371492794
518,121.49421533077675,87.04393121475621,0.0745342397963533
519,155.0020945624488,86.58801026918016,0.07416156859737154
520,243.7561755120515,87.32545868551875,0.07379076075438468
521,12.692883968911898,85.51203480394024,0.07342180695061275
522,-46.41390127440375,85.53812863133811,0.07305469791585968
523,213.03592607316813,85.50299120003724,0.07268942442628039
524,-44.59796882667704,86.21935454886201,0.07232597730414898
525,163.83224857395956,88.51079853381496,0.07196434741762824
526,149.44880387388434,89.67236275960832,0.0716045256805401
527,208.8598506296301,90.1311636239185,0.0712465030521374
528,-29.96887596579451,90.55617707291411,0.0708902705368767
529,-67.13798114543242,90.34476559761244,0.07053581918419231
530,-40.43719786536664,89.73955565375879,0.07018314008827135
531,177.50127539919248,91.82867172898433,0.06983222438783
532,205.96294594510607,94.08733105963644,0.06948306326589085
533,-66.6502764400739,91.49069982101933,0.0691356479495614
534,-80.02733264660058,91.52334088169668,0.06878996970981359
535,162.8874826174816,93.01776305696265,0.06844601986126451
536,-78.01151981236382,90.96838420554009,0.06810378976195819
537,-42.28554450235964,90.51208912426151,0.0677632708131484
538,-51.927730898692325,88.42827513385447,0.06742445445908266
539,-30.59592676814509,86.21496056972808,0.06708733218678724
540,-39.29054091872936,86.29991414585317,0.0667518955258533
541,197.25805756445027,88.04857511474574,0.06641813604822402
542,211.15303378196225,88.03395691347492,0.0660860453679829
543,-78.27088859862029,85.6473751362284,0.06575561514114299
544,228.34142422302094,85.33684193350373,0.06542683706543727
545,159.89950292256344,87.0480004158878,0.06509970288011008
546,-131.59291699752163,83.04582931985622,0.06477420436570952
547,-83.00555939015644,79.79009810731971,0.06445033334388098
548,141.83322473513365,82.092454627135,0.06412808167716157
549,245.81308868784794,84.81442623970857,0.06380744126877576
550,-60.32702898408977,82.93439369258306,0.06348840406243188
551,114.30855629701631,81.43341415422827,0.06317096204211972
552,-57.39065775201469,78.8959964422121,0.06285510723190912
553,155.01426617372627,80.82248010511303,0.06254083169574957
554,226.07594880212773,83.58828034915472,0.062228127537270826
555,230.88022158735072,86.2484619080345,0.06191698689958447
556,188.91694084848893,89.33030184776213,0.061607401965086545
557,-22.091274231979014,86.78710812063375,0.06129936495526111
558,249.3794870598546,91.34358610694167,0.0609928681304848
559,-69.88393556352065,88.31358196228621,0.060687903789832374
560,9.962120055141625,87.58822558203252,0.06038446427088321
561,175.42225476732318,89.32342766161571,0.06008254194952879
562,-38.97912362530226,88.88046241374957,0.05978212923978115
563,212.52160299903,89.20509274477257,0.05948321859358224
564,219.4769369580729,89.78765418488202,0.05918580250061433
565,-101.24010524108681,89.08042630402355,0.058889873488111255
566,187.49204214344522,89.60220100789618,0.058595424120670696
567,199.86562193195493,89.74946231155971,0.05830244700006734
568,-40.00652721658941,89.44563763210722,0.058010934765067
569,75.86688121182833,90.18190641971495,0.05772088009124167
570,-27.882766502253133,90.68774677852304,0.05743227569078546
571,81.02164761625058,91.28030254731422,0.05714511431233153
572,-26.99637807713265,89.2195393253509,0.05685938874076987
573,-34.28539407636725,89.58444309317514,0.056575091797066025
574,-69.2207268623719,87.76187677724573,0.056292216338080694
575,-83.1302754231881,84.76553597278144,0.05601075525639029
576,-52.52191467106347,83.62095854953428,0.05573070148010834
577,-21.260078008064724,81.55078223832679,0.0554520479727078
578,243.08498127413753,83.31573863477541,0.05517478773284426
579,228.94710288996154,85.8973712289233,0.05489891379418004
580,-53.99101282401317,83.54622787741631,0.05462441922520914
581,-69.0270998717789,83.56882729661547,0.0543512971290831
582,165.00378777455893,83.13961090764562,0.05407954064343768
583,257.14395079664854,84.06230897029938,0.05380914294022049
584,-53.982699782098514,81.99446514904417,0.05354009722551939
585,252.79294304700827,82.75407169902863,0.05327239673939179
586,-70.69220786063288,81.91335230093534,0.053006034755694834
587,196.6654713105493,82.20373708501906,0.052741004581916356
588,249.94236875705235,83.0287508492849,0.052477299559006776
589,-181.96163923204023,79.05916284031078,0.052214913061211746
590,164.2528845172261,81.24174841332106,0.05195383849590569
591,227.99804465208803,82.07198380367305,0.05169406930342616
592,200.52492731750164,83.27673375292798,0.05143559895690903
593,197.2010833649129,82.87823083228757,0.051178420962124486
594,226.39473445613095,83.39113473182596,0.05092252885731386
595,132.57813888544194,85.44198651218953,0.05066791621302729
596,-106.33148577982006,82.61013165431348,0.05041457663196215
597,11.319162503741808,80.33111405768513,0.050162503748802344
598,246.31366192402172,83.10809673961187,0.049911691230058335
599,-100.86467315942701,80.25211486295808,0.04966213277390804
600,-59.23323386855855,77.94924479758839,0.0494138221100385
601,86.89425645099756,77.18423274071671,0.04916675299948831
602,259.873720232856,77.49904152460506,0.04892091923449087
603,278.61485953057274,80.21536336787867,0.04867631463831842
604,198.599763568762,82.46455614326148,0.048432933065126825
605,169.46166263936988,81.78733525515963,0.048190768399801194
606,-89.04144990289038,81.31721253084243,0.04794981455780219
607,-97.41140176882578,77.66741420167531,0.04771006548501318
608,-109.72616749023813,74.40965424045532,0.047471515157588115
609,205.73391877822422,74.06275709951954,0.047234157581800176
610,240.80844289337725,75.9821069042097,0.046997986793891174
611,-184.85567984931058,74.70115268556226,0.04676299685992172
612,141.66788720287923,73.82875299174455,0.04652918187562211
613,12.422402322035978,74.95191939014657,0.046296535966244
614,-54.386563739585156,71.88050524647196,0.046065053286412784
615,-65.77596781113374,71.50708158600298,0.04583472801998072
616,272.42658096560774,72.40140545932215,0.045605554379880814
617,229.22466121849936,75.08156530901051,0.04537752660798141
618,183.07757638829924,75.69739891958574,0.0451506389749415
619,205.8172097602045,76.20555007156328,0.044924885780066794
620,117.86957826538057,74.94668409909656,0.04470026135116646
621,244.19016102693683,77.26165686967681,0.04447676004441063
622,-48.996916336954605,77.23582671905132,0.04425437624418858
623,219.5828571940686,77.30129603026032,0.04403310436296763
624,237.18796502176275,80.11915536874473,0.043812938841152796
625,-295.535778704745,75.52547509595767,0.04359387414694703
626,236.7611662324704,76.39859871954353,0.043375904776212296
627,178.50088060959365,76.09500901934317,0.043159025252331236
628,188.97954401805694,78.2844932191817,0.04294323012606958
629,244.00704109578902,81.3959434415939,0.04272851397543923
630,226.33583237272705,84.06367374397483,0.04251487140556204
631,244.07566744605828,84.72941766444352,0.04230229704853423
632,-86.64216172324731,81.80336658775997,0.04209078556329156
633,237.8620624420597,84.84848997658129,0.0418803316354751
634,-346.96026346574104,82.1791606683899,0.041670929977297724
635,206.3739070747317,82.61402491296239,0.04146257532741124
636,183.78988050055892,85.23203891609162,0.04125526245077418
637,-0.6203705936302129,85.64869065517891,0.04104898613852031
638,264.5007299212185,88.81297526337805,0.04084374120782771
639,211.90876511577125,91.23802218221721,0.04063952250178857
640,-80.63358154423182,90.82459177596216,0.04043632488927963
641,-90.81272464543139,87.94388395386333,0.04023414326483323
642,288.19701023611447,88.71432371840487,0.040032972548509065
643,160.4176488644802,91.10120909303585,0.03983280768576652
644,218.29528603012105,91.00074771110688,0.03963364364733769
645,-44.90688034405319,88.9526838784407,0.039435475429100995
646,241.77863570650047,92.68639940548093,0.03923829805195549
647,210.5529582841671,95.62198458222414,0.03904210656169572
648,-34.48300557747348,93.85882227909809,0.03884689602888724
649,208.47792059901468,93.48547059820976,0.0386526615487428
650,203.16820391697462,96.1204229272204,0.03845939824099909
651,230.41552259137634,97.28149259016402,0.03826710124979409
652,-45.408720145009205,97.40131196623406,0.038075765743545126
653,215.46172205670447,98.00578652506387,0.0378853869148274
654,228.0563832105164,98.02559086914772,0.03769595998025326
655,-69.89568776405864,95.01783177563362,0.03750748018035199
656,234.64960468666757,95.47515841401541,0.037319942779450235
657,230.56328759656094,98.00170403230081,0.037133343065552986
658,278.1903583169815,98.28981274487207,0.03694767635022522
659,237.761665181096,101.36626875231825,0.036762937968474095
660,-80.14473584929539,100.46520019327389,0.03657912327863173
661,154.54485497098696,100.25642619531052,0.036396227662238566
662,245.86368981048784,103.10485432966843,0.03621424652392737
663,190.4008209178487,102.8836465088566,0.036033175291307735
664,-44.628842069827044,100.24258871857761,0.03585300941485119
665,211.63902289119255,103.3713799999004,0.035673744367776934
666,204.35434876360827,103.54000306610203,0.03549537564593805
667,208.98915259346077,103.63123837271709,0.035317898767708356
668,191.10331140955518,105.94233675897854,0.03514130927386981
669,217.00641053545075,107.35373205221475,0.03496560272750046
670,167.3830985389462,109.30639070262676,0.03479077471386296
671,181.97487607773968,110.31592298724165,0.03461682084029365
672,222.53507233542487,112.81123749136721,0.034443736736092176
673,-16.575011975369307,112.9883413123772,0.034271518052411715
674,229.64826500811324,115.97703123108204,0.034100160462149656
675,248.2189564428364,119.29052354974229,0.03392965965983891
676,169.35528122536437,121.50929550870659,0.033760011361539714
677,-96.1173751880855,120.76072253690636,0.03359121130473201
678,219.77108830710003,120.527583607236,0.033423255248208356
679,235.68237693973055,120.59493634773368,0.03325613897196732
680,-64.93255535681485,120.48552092240567,0.03308985827710748
681,103.66239729816752,122.21241589410512,0.032924408985721944
682,223.6224961298525,122.79860297765806,0.03275978694079333
683,-52.925145410364074,119.69791201558793,0.032595988006089364
684,-108.74541342878175,119.1502848791211,0.032433008066058915
685,204.49300601928167,118.66728550884383,0.03227084302572862
686,55.558140440780235,119.92978899185799,0.032109488810599975
687,-51.503293496228,117.4481013437902,0.031948941366546975
688,-57.00007106864696,114.3786769455332,0.03178919665971424
689,223.47335804772752,118.43302691833088,0.03163025067641567
690,97.97197842131015,117.77021785737173,0.03147209942303359
691,227.9561198101025,117.76979860895186,0.03131473892591842
692,158.17249701254283,117.34627430590228,0.031158165231288826
693,240.08326348886246,117.77509610714178,0.03100237440513238
694,246.43448297025864,117.97549359228306,0.030847362533106718
695,-49.40819887420888,116.15563021468655,0.030693125720441184
696,144.99030201368203,118.66884809262156,0.030539660091838977
697,-60.417044433807206,117.95148602324608,0.03038696179137978
698,199.01068813401042,117.47845628534597,0.030235026982422884
699,-43.89880981510863,118.04811491878914,0.030083851847510768
700,-103.92985973568287,117.60114866011789,0.029933432588273214
701,-67.08717337102358,116.06133436189769,0.029783765425331846
702,199.73533603871502,115.45995051995628,0.029634846598205186
703,238.71552149661474,115.06095713961672,0.02948667236521416
704,245.6053197449823,115.53101270137891,0.029339239003388088
705,-68.43278511400902,113.1520682238451,0.029192542808371146
706,-56.51591156328241,113.47732360724117,0.02904658009432929
707,-54.45750033429682,113.90686262158648,0.028901347193857643
708,222.1304596071467,117.22542889256032,0.028756840457888354
709,247.78221706052034,117.64591187538328,0.02861305625559891
710,191.73215116613002,117.15514895811083,0.028469990974320916
711,217.35116160141393,121.17721737261807,0.02832764101944931
712,-80.60313741402791,118.954507126449,0.028186002814352063
713,220.30428942013168,121.03332599742997,0.0280450728002803
714,-110.41090372067326,120.47308259761908,0.0279048474362789
715,202.76249545957802,123.15846723032621,0.027765323199097504
716,240.9520051244248,122.84372147191436,0.027626496583102015
717,-31.30163127449424,120.23845854698443,0.027488364100186506
718,214.45748493989117,120.55225763250036,0.027350922279685573
719,268.0309022066135,121.17439455696446,0.027214167668287145
720,261.1718931521315,122.60741770583193,0.02707809682994571
721,-81.7316280810107,119.34819981475248,0.02694270634579598
722,198.87920255100502,121.82696100363208,0.026807992814067
723,203.73965674663958,121.66852899915779,0.026673952849996664
724,224.37273206495803,121.54037666958973,0.02654058308574668
725,193.80636152999546,126.43379807193715,0.026407880170317945
726,265.70176301843844,126.72320403979683,0.026275840769466357
727,269.25058218179953,127.63070105551887,0.026144461565619025
728,280.41604863031745,128.54506610164148,0.02601373925779093
729,255.34295084176185,128.65842519910117,0.025883670561501974
730,262.52694712097673,129.0203363465837,0.025754252208694463
731,-39.868961827407475,126.18089005384904,0.02562548094765099
732,197.05874817994675,129.01789915288097,0.025497353542912736
733,272.3632071218092,129.36291059967846,0.02536986677519817
734,264.91326136232533,135.48164584795913,0.02524301744132218
735,-61.683880881907236,132.80106796839277,0.025116802354115567
736,270.8837690907078,133.67200685429424,0.024991218342344988
737,276.0207725111469,136.438418285342,0.024866262250633264
738,260.2005200534086,136.39541618666394,0.024741930939380097
739,272.41921165361384,137.00052065204235,0.024618221284683196
740,287.4575817300017,140.6814322847847,0.02449513017825978
741,218.33823016267348,143.7729418328657,0.02437265452736848
742,259.310956610734,143.48408129661192,0.024250791254731636
743,211.33244672168513,143.99322927518398,0.024129537298457977
744,227.82570839568683,144.08853349883964,0.024008889611965685
745,276.1914399084506,147.29951670136464,0.023888845163905856
746,-61.34518405309042,144.26827850376876,0.023769400938086327
747,-25.23618361729223,141.91038708475418,0.023650553933395897
748,221.43944753028995,144.4696116158318,0.023532301163728918
749,-65.12363690804011,141.73359604076126,0.023414639657910272
750,280.4669490388124,142.50658349197963,0.023297566459620722
751,238.06542727492376,142.58308253881512,0.023181078627322618
752,234.40855558529353,145.38125529611816,0.023065173234186005
753,279.89090054454823,146.02554708099657,0.022949847368015076
754,276.13720417760624,146.5063552906675,0.022835098131175
755,297.9367504761983,150.18467967307004,0.022720922640519125
756,248.25988430323372,150.3207824692357,0.02260731802731653
757,221.60175527048483,150.23116714597495,0.022494281437179946
758,247.37967453491103,149.92306030815425,0.022381810029994047
759,254.92554538679167,150.0946991102112,0.022269900979844076
760,258.3053014189427,153.47919948289356,0.022158551474944856
761,257.83937158046547,154.51214464898837,0.022047758717570132
762,224.2843458583779,154.29635120946722,0.021937519923982282
763,246.34916373342668,154.85583463762302,0.021827832324362372
764,218.8852358554851,157.49097541687613,0.02171869316274056
765,-53.02904764819866,154.8442947114822,0.021610099696926857
766,269.89326614701645,155.49968388531633,0.021502049198442223
767,-77.59405039172329,152.63385185546448,0.021394538952450012
768,15.655299157739961,150.87937173294634,0.02128756625768776
769,294.35537152030906,151.65286134279492,0.021181128426399323
770,158.85358647151958,151.56756622212063,0.021075222784267326
771,267.40531626800396,152.42187062402328,0.020969846670345987
772,269.6675371328022,152.89319527199706,0.020864997436994256
773,226.4781394641269,155.32372678639203,0.020760672449809284
774,251.13265206254357,155.53857065693634,0.020656869087560238
775,267.7557882045339,155.73393897455333,0.020553584742122436
776,287.3196663667709,156.91358282596738,0.020450816818411825
777,-61.76394829198543,157.25711709492836,0.020348562734319765
778,264.4784461552065,157.7041906734094,0.020246819920648168
779,258.1705512230582,157.9290724162427,0.020145585821044927
780,237.09489033008344,160.94934687311166,0.020044857891939702
781,198.67498870943177,161.8994727872243,0.019944633602480003
782,248.41652552970046,162.1474130812228,0.019844910434467605
783,269.5692560860554,165.37235709618702,0.019745685882295267
784,241.10854435340963,168.87089667400895,0.01964695745288379
785,240.6420731451782,169.23238734526794,0.01954872266561937
786,210.34458265709384,170.78025176743103,0.019450979052291272
787,211.46382793779173,173.40992298177125,0.019353724157029815
788,259.66176393867767,176.57654133184448,0.019256955536244666
789,250.88381913508832,176.85064594271805,0.019160670758563442
790,218.02364437119016,178.0511626022169,0.019064867404770626
791,242.06510482408373,178.19225245235668,0.018969543067746772
792,233.87021796855106,178.94922966191677,0.018874695352408037
793,267.07919410092177,179.21918896803734,0.018780321875645996
794,219.69862376814447,178.95183037601623,0.018686420266267767
795,246.2867600493856,181.90877996525214,0.018592988164936427
796,273.71025016982,183.19597944681357,0.018500023224111744
797,90.8366100023991,184.70851599117563,0.018407523107991184
798,256.8605082671561,185.2870141925071,0.01831548549245123
799,202.40859895868465,187.75008828024502,0.018223908064988973
800,184.49979967663856,190.63438487436824,0.018132788524664028
801,-11.511741348037393,191.1901391945981,0.018042124582040707
802,35.09535293636941,189.54373936357464,0.017951913959130504
803,250.2028612635655,189.65861276124414,0.01786215438933485
804,269.84196644931137,189.90097922828744,0.017772843617388175
805,230.0462951546826,192.88577003097436,0.017683979399301233
806,4.090606636110522,193.49183521296825,0.017595559502304726
807,248.42883262499578,196.52069854256118,0.0175075817047932
808,34.913922837649466,194.6485331748662,0.017420043796269234
809,230.1515799812529,194.4722268040735,0.017332943577287888
810,240.72892811346952,194.96219457354692,0.01724627885940145
811,271.7705894749264,195.50638885228204,0.017160047465104442
812,270.4840367481273,199.01726059390364,0.01707424722777892
813,-11.625121105474264,196.69796648864758,0.016988875991640028
814,12.74430534090861,197.92951857926337,0.016903931611681827
815,-14.15005185310008,195.76039310613658,0.01681941195362342
816,250.69800558516926,195.85785311074406,0.016735314893855303
817,55.26925921793688,196.72356201566836,0.016651638319386028
818,-9.905546522151724,194.47993170104797,0.0165683801277891
819,-72.1984106314799,191.077638572667,0.016485538227150154
820,37.589892061949456,188.84181856176517,0.0164031105360144
821,212.30137416614502,191.78214858423675,0.01632109498333433
822,8.12906224974958,189.87464718122416,0.016239489508417658
823,132.1238457404292,189.1584890711621,0.01615829206087557
824,278.7601823222311,189.70236357373483,0.01607750060057119
825,28.823184792171418,188.0525318063566,0.015997113097568336
826,265.22597827470713,188.04777395891924,0.015917127532080494
827,284.6368399129673,188.20163653623095,0.01583754189442009
828,256.5125143761585,187.96260119368932,0.01575835418494799
829,247.37534734509785,187.88292515872268,0.01567956241402325
830,243.2065598322008,187.68972128583493,0.015601164601953134
831,3.906141581263398,188.12747231992162,0.015523158778943369
832,25.078247711059944,186.40766731523274,0.015445542985048652
833,-43.640254324985335,183.24763270076485,0.015368315270123408
834,284.4921275041216,183.44342136218282,0.01529147369377279
835,21.664915122025334,184.27690932222214,0.015215016325303928
836,262.72692450354117,184.19534087635049,0.015138941243677408
837,252.6738431650279,183.9618715828893,0.01506324653745902
838,238.9377809636968,183.74924419199215,0.014987930304771725
839,193.0471221707357,182.95552329716335,0.014912990653247866
840,-171.9651496001577,178.36129598386174,0.014838425699981627
841,-25.843630177317323,175.91947738046184,0.01476423357148172
842,-123.06989274474992,172.095668886907,0.014690412403624311
843,4.796677931281195,170.030311199003,0.01461696034160619
844,-90.34526299838578,166.8486014850623,0.014543875539898159
845,-173.0077198692441,162.35660988728534,0.014471156162198668
846,-95.4380492219244,162.015681235597,0.014398800381387675
847,258.2776128025036,164.85081919979493,0.014326806379480736
848,34.88391844507407,162.98526390894276,0.014255172347583332
849,-183.49857201915677,161.8015145578316,0.014183896485845416
850,217.81141002411812,161.17495916768468,0.014112977003416188
851,187.04892296355192,160.66479412457093,0.014042412118399107
852,216.9569861077275,160.49027842979527,0.013972200057807112
853,-22.922562827875396,157.46214379607105,0.013902339057518077
854,255.07441116539076,157.2515158659489,0.013832827362230486
855,7.363445079932632,154.34578281198625,0.013763663225419333
856,-15.844003260675905,151.70474393634714,0.013694844909292236
857,-133.32370164390147,148.15548936720327,0.013626370684745774
858,-62.24995864978895,145.0591930353563,0.013558238831322046
859,221.24221352134808,144.72235971670185,0.013490447637165436
860,258.7009583131183,144.72631628564358,0.013422995398979608
861,-123.50761829887274,140.91284638685022,0.01335588042198471
862,239.33293104343076,141.06333223870072,0.013289101019874787
863,-83.88161850145484,137.76102441635194,0.013222655514775413
864,17.75043208050873,135.74967637860217,0.013156542237201536
865,-140.83208217646188,134.87164603331956,0.013090759526015528
866,-411.89852259272766,128.05372814592207,0.01302530572838545
867,0.9689932221775592,128.8393585820611,0.012960179199743523
868,-125.67965617378186,127.42600902874588,0.012895378303744804
869,221.7375381701038,126.69983069524383,0.01283090141222608
870,-205.37970045979074,123.05749782593074,0.012766746905164949
871,-4.836132963064827,120.33508333362006,0.012702913170639124
872,207.10037520872086,119.70941171437921,0.012639398604785928
873,-122.90809725020594,116.2155493472359,0.012576201611761997
874,17.960874598471776,113.88383157259518,0.012513320603703188
875,16.743017666371202,111.37370386721355,0.012450754000684672
876,271.11321964727097,111.21163940001856,0.012388500230681249
877,-90.37351468853694,110.92554373605304,0.012326557729527843
878,-140.554482135095,106.87521445315004,0.012264924940880204
879,-108.71867599836423,103.20632218093579,0.012203600316175803
880,-125.06233889769311,99.58474988865804,0.012142582314594924
881,-23.682940004121193,97.3611706015225,0.01208186940302195
882,220.00959490179667,97.07710129524348,0.01202146005600684
883,242.2701141702591,96.80410987608548,0.011961352755726806
884,48.43011839754246,94.87732561652682,0.01190154599194817
885,-102.25906276893808,91.44831425738565,0.01184203826198843
886,-120.0315390699595,88.14455304011511,0.011782828070678488
887,-48.50268588501122,85.54488790188708,0.011723913930325095
888,-20.513955756060653,82.7431307049397,0.01166529436067347
889,215.7026030924411,82.39131854451324,0.011606967888870102
890,305.92982325568454,83.27038033335818,0.01154893304942575
891,-19.689197896613464,80.65283730615121,0.011491188384178622
892,271.52954358815157,81.02943056234722,0.011433732442257729
893,13.439824383047196,78.49303686516849,0.01137656378004644
894,263.90885434847416,78.93513917097177,0.011319680961146208
895,55.47981765801569,77.02706974705806,0.011263082556340478
896,239.41225261927667,76.68408977155265,0.011206767143558775
897,261.0538462709022,78.38626213423767,0.011150733307840981
898,274.2742418161044,78.56039946972714,0.011094979641301777
899,-187.5387260027084,74.66092622011323,0.011039504743095268
900,275.235976079922,75.56828798414604,0.01098430721937979
901,276.82216892576116,78.45162708688403,0.010929385683282892
902,-159.00687319752006,76.51060482554516,0.010874738754866477
903,-44.231618950724425,73.56626002340225,0.010820365061092144
904,261.0696413707112,73.47853677261624,0.010766263235786683
905,-45.03093486660737,70.72776447240334,0.01071243191960775
906,31.400493778549304,71.00086334382775,0.010658869760009713
907,-121.35434649790884,67.30303155259868,0.010605575411209664
908,-44.15424450972272,66.51234987912495,0.010552547534153616
909,235.6519712671607,66.56735379198405,0.010499784796482848
910,276.36431328476147,66.92370764369696,0.010447285872500434
911,243.94292420067455,66.64543099095444,0.01039504944313793
912,259.6956389819079,66.53754701329225,0.010343074195922241
913,-56.74309999819392,66.08636722436503,0.01029135882494263
914,-155.28974994369486,64.40602667151902,0.010239902030817916
915,-179.82881911705238,62.74923899887949,0.010188702520663827
916,-219.34067583486228,58.048852184679184,0.010137759008060509
917,-90.80949865253343,56.58806460597448,0.010087070213020206
918,247.6745293955255,59.16386536515125,0.010036634861955105
919,272.7253610043247,62.61310308150929,0.01
920,249.8427864194279,64.73563202508407,0.01
921,298.21249306668926,65.59474321408952,0.01
922,254.3371432499083,68.05682402409111,0.01
923,32.02776377722262,67.05586320445904,0.01
924,-68.4896141734297,63.58336523950243,0.01
925,261.65781111983927,65.91171150277911,0.01
926,247.8736783910635,65.73818850394268,0.01
927,248.77061156977493,65.37952622051075,0.01
928,257.3280279824909,65.38768135657409,0.01
929,-46.62816308223299,62.447646252300764,0.01
930,-8.24641105353298,59.93311654344343,0.01
931,-92.74999614347865,58.96655516619601,0.01
932,-5.474570424450107,58.661026984840916,0.01
933,29.28436000161645,59.39027312810694,0.01
934,-232.27791959097092,54.222572657156014,0.01
935,197.12961015460988,55.97721960748186,0.01
936,251.7343194357839,55.86729355680428,0.01
937,250.16114736933554,55.84216659884735,0.01
938,276.1056062513918,56.213844851724296,0.01
939,243.78873304484875,56.721260960465436,0.01
940,277.0329995091986,61.211242451558995,0.01
941,277.12606739394846,64.24093942727166,0.01
942,-55.54805479805736,64.91615780673858,0.01
943,193.92701968971448,66.80746122432292,0.01
944,251.82227692461495,70.22913662355293,0.01
945,-103.25682083580591,70.9266456138873,0.01
946,261.5849896047739,74.49687600215428,0.01
947,276.17206770429436,74.6758205511722,0.01
948,-202.36585523715635,72.30332281434988,0.01
949,265.90361612340615,76.79734469577552,0.01
950,-30.306336561056114,74.31616722992376,0.01
951,-56.57305155244292,71.87994748476383,0.01
952,222.58037937289964,71.93618141741555,0.01
953,197.8604411799339,74.14401145749365,0.01
954,-26.368040356817062,71.32958694227156,0.01
955,278.398009212951,74.03993258360175,0.01
956,-60.928804656038615,73.58908456964814,0.01
957,223.72567718906512,77.1595783579778,0.01
958,267.3585970435244,80.45566391491091,0.01
959,230.62127353101542,80.5494545150076,0.01
960,254.67534973138498,80.50919842919025,0.01
961,224.6795885539388,83.99107049771837,0.01
962,281.0204830508609,84.40794601779267,0.01
963,307.38026486757866,88.32056485148301,0.01
964,265.5230007466255,90.79829053814419,0.01
965,267.1859115080337,94.87847047498913,0.01
966,246.01909450244966,101.4576466459409,0.01
967,245.9393822666703,103.90735053638582,0.01
968,8.412244106586243,105.24826953918951,0.01
969,239.84093229214352,105.42930348040991,0.01
970,240.3051138140508,109.88615162314832,0.01
971,30.74811125289162,110.24199406530789,0.01
972,260.333449998541,110.77432481320609,0.01
973,242.05307098168836,114.42393649552503,0.01
974,250.2136977649611,116.74646472718992,0.01
975,251.6057495786858,119.09509204631307,0.01
976,270.47598754084163,119.0887197252488,0.01
977,217.47866756293735,122.16724154776354,0.01
978,-40.57890841315704,123.1669972849829,0.01
979,224.83783048492364,126.50256234981578,0.01
980,225.78001069023205,130.01098584569502,0.01
981,243.36748779669207,132.68149012370316,0.01
982,27.447180070370564,130.7558659753889,0.01
983,276.1602640415633,131.09476747410196,0.01
984,1.9270344617808786,130.62973663474435,0.01
985,242.7800732002104,134.08012799443586,0.01
986,238.79015765076142,137.66834496164304,0.01
987,241.17198205924632,140.5650916410856,0.01
988,242.12666762748677,143.19149787492105,0.01
989,286.38699738198943,143.89834181781654,0.01
990,243.27090498844515,143.27175263514414,0.01
991,-65.99700355235301,142.80867457858676,0.01
992,251.58952865030454,142.60927442920828,0.01
993,235.6662127462782,144.8315383128406,0.01
994,219.4307655941245,144.3867574252971,0.01
995,-50.85272646771561,143.3234319840398,0.01
996,241.35864038494833,143.34289586169652,0.01
997,231.03396490153696,143.04269704800285,0.01
998,268.4539782002257,142.98449441184405,0.01
999,18.04428603901688,145.04032453226134,0.01
1000,42.253597658695355,142.71050074804904,0.01
1001,1.1890856069833546,139.9541699148613,0.01
1002,280.3115847997253,144.34735449483375,0.01
1003,260.9081797590737,147.39875248193172,0.01
1004,267.25451604470413,147.46060122867166,0.01
1005,294.52998529527963,150.85621043029053,0.01
1006,256.31777837534503,153.1053832762585,0.01
1007,272.09362224683355,157.0398629637059,0.01
1008,236.4484793549469,159.8458902023526,0.01
1009,-65.83525041209465,156.83101798556007,0.01
1010,-77.44754304172145,153.29289942229522,0.01
1011,204.73047283090386,152.90077490859753,0.01
1012,-349.72926222318506,146.8065258965466,0.01
1013,-147.0269352918695,145.90368754360983,0.01
1014,-154.39504867595315,145.91263455628723,0.01
1015,247.50623472821215,150.1859850947399,0.01
1016,-5.2921124896531495,152.326470728192,0.01
1017,25.002562614068168,153.484591340858,0.01
1018,272.24043510124227,153.73025039791517,0.01
1019,272.1743655078465,153.72474044295038,0.01
1020,-244.12245258634832,148.78508805289263,0.01
1021,-173.00347338129637,144.07292838841275,0.01
1022,248.39020735869875,144.01345902950067,0.01
1023,-64.48359021682427,143.0483454895602,0.01
