Episode,Reward,Mean_100
709,140.055815048942,56.872218917095026
710,36.914021673854776,57.55880496562943
711,138.17922111646894,59.19437074408609
712,106.42039937462546,60.802908350972984
713,104.5647493929835,62.09684264787351
714,157.87683118878698,63.76815221786396
715,34.01711084104545,64.877412162284
716,149.34813464927356,65.95238368160886
717,196.71986276842438,67.0746972606402
718,131.09705299857143,68.30312164897882
719,182.29559729290352,70.73116388735676
720,60.442376791973146,71.69178456522374
721,136.30716532276367,73.34120184639966
722,132.45131281937972,74.76772585012854
723,139.51053378915827,76.6797300111453
724,161.78412365115278,78.39272365144501
725,43.19062657267711,77.7362401143883
726,108.8646514082446,77.97473061258897
727,129.68284521049912,77.8847851462519
728,162.5976501501193,79.52476707488549
729,127.8884691517216,79.73410214702703
730,67.87584178308484,79.93787372384585
731,176.12469230900584,80.70946153609016
732,91.02684180609843,81.27574580976295
733,160.05193363136544,82.66122268011515
734,141.24214256796375,84.0874583952767
735,40.53304402066576,84.88157888503109
736,61.13149917407824,85.3960152192876
737,132.79093261693671,85.53217281498786
738,128.05949647292172,86.59363975407396
739,138.17499560416348,86.49454490364728
740,151.2256738397671,87.9390049070786
741,111.75331694416901,88.1689603484185
742,128.56821512607218,88.23900926175983
743,154.15098647025562,88.04032480449592
744,154.14350240028912,89.74951875948248
745,39.511919109391435,90.13653319900149
746,137.1039871058213,91.37080428838149
747,145.09410387596103,92.60840839428312
748,146.6247786358177,95.56939477373614
749,111.7444638078816,95.90513882848175
750,51.75699897317154,95.08883127383301
751,129.06542707384378,96.01055691203837
752,126.26456104191728,97.42131059101965
753,128.3914346505121,97.98142423328677
754,140.7366627277733,98.63677337537762
755,34.476860404129795,99.05699390787181
756,173.2107167283352,100.12155837394008
757,39.32029822946478,99.85884126658065
758,128.35924989441074,99.95782105349572
759,134.23507504318144,100.43115829589001
760,69.63049663087683,100.47034741419968
761,169.45799914359188,101.5140243231147
762,160.9485298037837,101.60946429451107
763,148.87352892994676,102.35727763719798
764,81.98288734968101,102.77477130892561
765,90.13241755232403,102.36763693928056
766,129.3974749687207,103.29678467168885
767,132.64628669608308,103.65256480877834
768,166.80285134857573,105.04909330174893
769,-5.127332022396487,104.11601572278656
770,157.56024647473663,105.46630531064156
771,134.9633293160169,108.92481743754892
772,175.77730314281231,109.55696621976873
773,170.08013508773053,109.38839834716589
774,142.89467954843028,110.89729815177479
775,74.27733583552903,110.42334746999684
776,185.08466595493607,111.90711941846101
777,128.46357750338285,113.27638375938596
778,172.35688673093003,113.73627811953473
779,171.15078720557443,114.48228655907786
780,80.16600655678522,113.6536207357538
781,168.7541408912903,113.88137184864895
782,131.27599888572018,113.8556219140503
783,130.84024472920507,114.30108835921828
784,129.21051604549456,114.78600158995658
785,82.843187356373,115.10145651393498
786,162.1138589364183,115.23663976808567
787,142.38257281789754,115.10383321470364
788,155.70716828910514,115.20867991907446
789,165.36537588501696,115.91216092246702
790,79.45608379083212,116.51672335017409
791,118.79223590178476,115.78544698109872
792,133.74285265308723,115.65219791676786
793,176.37279982907114,116.51239185009052
794,174.46246703560445,119.89967133098673
795,43.1595230522928,119.45374404639023
796,175.36896423601152,120.57837338303591
797,159.35348239620157,121.1819231226661
798,142.14153168077146,121.84225256279535
799,133.74444732947168,122.82002955173974
800,72.30557266303494,121.74638461226327
801,126.09301046014227,121.98425949272969
802,176.1570825803828,125.9864590621073
803,179.10614132284215,126.26356975787517
804,142.62084651677927,126.49205968718438
805,62.010073719885334,125.9027422540571
806,136.30834234502547,125.8398913697757
807,77.44448565489112,125.45340202639272
808,171.12419472776946,125.68735498772476
809,176.22896207256193,126.04908645796097
810,25.035224252348783,125.9302984837459
811,89.7939837636299,125.44644611021751
812,166.03558751374422,126.04259799160869
813,156.9470682096133,126.56642117977499
814,24.698792692628444,125.2346407948134
815,156.7417623492945,126.46188730989589
816,180.79297214776852,126.77633568488083
817,129.11301138731648,126.10026717106977
818,134.1527650188386,126.13082429127243
819,171.75981135675568,126.02546643191097
820,103.63890136787252,126.45743167766996
821,229.99879642117617,127.39434798865406
822,268.06034724085833,128.75043833286887
823,178.38842530065637,129.13921724798382
824,174.32379672480775,129.26461397872038
825,170.71925653202715,130.5399002783139
826,82.1045431377429,130.27229919560887
827,177.4305122033553,130.7497758655374
828,127.63718552156494,130.4001712192519
829,44.18593811980742,129.56314590893274
830,287.8283439676449,131.76267093077834
831,151.78198223557152,131.51924383004402
832,121.19484329837712,131.8209238449668
833,262.4153357612971,132.84455786626611
834,243.98043899609237,133.8719408305474
835,14.007030135281752,133.60668069169355
836,278.5203083335651,135.78056878328843
837,274.2153550351061,137.19481300747012
838,291.2374879966172,138.82659292270708
839,237.49819043422636,139.81982487100768
840,250.49275990994448,140.81249573170948
841,44.867606138374185,140.14363862365153
842,276.0007880130021,141.6179643525208
843,55.28602504594997,140.62931473827777
844,253.9427420937846,141.62730713521273
845,49.05488014339369,141.72273674555274
846,34.583205007869196,140.69752892457325
847,97.86455960286507,140.22523348184225
848,266.9359315411918,141.428345010896
849,306.6321602004739,143.3772219748219
850,265.7466412772938,145.51711839786313
851,31.817774768235154,144.54464187480704
852,269.8980878919201,145.98097714330706
853,263.5324455489425,147.33238725229137
854,27.309380892275342,146.19811443393638
855,160.96638288758535,147.46300965877097
856,248.82559563912315,148.21915844787884
857,257.7080868701372,150.40303633428556
858,176.65789916359512,150.8860228269774
859,264.6558248434028,152.19023032497964
860,257.89045979491766,154.07282995662
861,244.17197765484033,154.8199697417325
862,213.95554804601184,155.3500399241548
863,245.15336888640795,156.31283832371938
864,264.31015006261936,158.13611095084877
865,278.85671282003966,160.02335390352593
866,261.50613226220014,161.34444047646076
867,245.87751101242893,162.47675271962422
868,235.9353922883429,163.1680781290219
869,266.38481226970305,165.8831995719429
870,254.52606441413587,166.85285775133684
871,135.77096472189547,166.86093410539564
872,270.3516862902267,167.8066779368698
873,276.7123794195577,168.87300038018805
874,254.8326307155519,169.9923798918593
875,272.78564782560545,171.97746301176005
876,274.73597859333313,172.87397613814403
877,278.709154217063,174.37643190528084
878,258.23657305693746,175.2352287685409
879,251.3399502310867,176.037120398796
880,261.66305726049814,177.85209090583314
881,302.14651506771105,179.18601464759732
882,286.3750041093549,180.7370046998337
883,252.31863089867758,181.95178856152842
884,297.01713817230836,183.62985478279654
885,259.49139472951765,185.39633685652802
886,269.52125119407594,186.47041077910455
887,29.455435445051023,185.34113940537617
888,237.08207866317773,186.15488850911686
889,265.6989134582756,187.15822388484946
890,266.90799011384536,189.03274294807957
891,273.7363775593666,190.5821843646554
892,279.82039533957493,192.04295979152027
893,296.5335714224457,193.244567507454
894,215.58769867592792,193.65581982385723
895,278.40095345037264,196.00823412783805
896,261.1691463084136,196.86623594856204
897,298.66440616194564,198.25934518621946
898,298.15725131879526,199.81950238259972
899,267.42892548786426,201.15634716418364
900,249.95807786970596,202.93287221625036
901,274.00926227586956,204.41203473440765
902,130.098717244437,203.9514510810482
903,288.14524544579285,205.0418421222777
904,308.6714822863993,206.70234847997392
905,238.87087240266175,208.47095646680165
906,277.7230779628112,209.88510382297952
907,283.818205491484,211.94884102134543
908,261.5834454103482,212.85343352817122
909,249.43245450460927,213.58546845249168
910,295.55486488087195,216.29066485877698
911,257.58765457783403,217.96860156691903
912,297.0497675848105,219.27874336762966
913,314.1707167084229,220.85097985261774
914,280.14739352471656,223.4054658609386
915,282.7790130331057,224.6658383677767
916,300.27345005753114,225.86064314687437
917,273.90458725511064,227.30855890555227
918,278.9661622867357,228.75669287823126
919,-18.42308600148961,226.85486390464882
920,271.19261144040865,228.5304010053742
921,233.0436175328879,228.56084921649125
922,273.0661252306419,228.61090699638913
923,259.4508176300267,229.42153091968282
924,271.30338880551386,230.39132684048988
925,289.5231077210081,231.5793653523797
926,290.9828363711459,233.6681482847137
927,236.3994482659471,234.2578376453397
928,263.7873563331618,235.61933935345562
929,293.6636814965361,238.1141167872229
930,244.29635567874973,237.67879690433395
931,296.1538851511739,239.12251593349
932,257.06123543802624,240.48117985488642
933,217.83147054189325,240.0353412026924
934,131.34987318489743,238.9090355445804
935,261.1306368943874,241.38027161217153
936,301.5819593477654,241.61088812231353
937,296.42661201041415,241.8330006920666
938,286.9041997336444,241.78966780943688
939,256.9205790267016,241.98389169536168
940,276.3545091166586,242.2425091874288
941,290.36613172053893,244.69749444325046
942,260.7366524610619,244.54485308773107
943,267.8308057623482,246.67030089489504
944,284.49520801173304,246.9758255540745
945,248.1673942599657,248.96695069524023
946,279.4288255416508,251.41540690057806
947,287.0201265961849,253.30696257051125
948,247.16212994199256,253.10922455451924
949,285.953274302498,252.90243569553945
950,236.4711950006723,252.60968123277328
951,183.76531315135642,254.1291566166045
952,295.372375477667,254.38389949246198
953,112.75581880492251,252.87613322502173
954,275.47987306209427,255.35783814671996
955,267.91074624341377,256.42728178027824
956,258.7502938876088,256.52652876276306
957,277.64081251822734,256.72585601924396
958,258.24081179477093,257.54168514555573
959,140.72945113217293,256.3024214084435
960,143.5852983561375,255.15936979405564
961,116.93138664599594,253.8869638839672
962,236.5135586764753,254.1125439902718
963,298.7932316546254,254.648942617954
964,268.6504130617428,254.69234524794524
965,134.7455553574258,253.25123367331906
966,278.7345584443115,253.42351793514018
967,253.43730817071884,253.4991159067231
968,263.2974557323944,253.77273654116362
969,121.67879221660644,252.32567634063267
970,309.96183596893366,252.88003405618068
971,272.84342975388347,254.25075870650053
972,51.79615204874739,252.06520336408576
973,271.32887461843984,252.0113683160746
974,243.62401332780945,251.8992821421971
975,269.21608008710916,251.86358646481213
976,-1.874607929101856,249.0974805995878
977,277.67554330522074,249.0871444904694
978,273.9666284187054,249.24444504408703
979,294.6875821757478,249.67792136353367
980,304.64748831336055,250.1077656740623
981,267.6209566835057,249.76251009022025
982,154.8803849040782,248.4475638981675
983,275.87443958533447,248.68312198503406
984,-2.177439037444021,245.69117621293654
985,257.17610418636804,245.66802330750505
986,275.008030079121,245.72289109635548
987,278.0792148893203,248.20912889079815
988,301.0317571232641,248.848625675399
989,267.2927461539215,248.86456400235548
990,255.2285929214676,248.74777003043167
991,282.74781850330305,248.8378844398711
992,312.0567188377251,249.16024767485257
993,272.01253362399166,248.91503729686804
994,279.7874733119632,249.55703504322838
995,271.2978482644886,249.48600399136959
996,219.53886453628706,249.06970117364833
997,236.9390261381781,248.45244737341068
998,272.4805782294032,248.19568064251672
999,133.03041949040744,246.85169558254216
1000,273.28503310138694,247.0849651348589
1001,301.04145338031293,247.35528704590334
1002,289.7223757060852,248.95152363051983
1003,253.29680041422642,248.6030391802042
1004,288.0449258969165,248.39677361630936
1005,272.1991807908719,248.73005670019145
1006,271.92622679751594,248.67208818853854
1007,264.1474722840304,248.475380856464
1008,304.10922692383804,248.9006386715989
1009,293.0890815444096,249.33720494199693
1010,264.8927318735075,249.03058361192325
1011,242.2722115876728,248.87742918202161
1012,270.7438230887759,248.61436973706125
1013,252.66416490364546,247.9993042190135
1014,288.33494668370224,248.08117975060333
1015,146.21498391155248,246.7155394593878
1016,296.47624885702066,246.67756744738267
1017,251.24781141098785,246.4509996889415
1018,269.84488757710784,246.35978694184516
1019,242.30052510907478,248.96702305295082
1020,273.5998949983094,248.99109588852986
1021,262.8908336082535,249.28956804928347
1022,281.9116419552151,249.37802321652924
1023,286.30689720459725,249.64658401227496
1024,108.79426652096487,248.02149278942952
1025,262.47784657475614,247.75104017796696
1026,300.7762090053317,247.8489739043088
1027,296.5490687690748,248.4504701093401
1028,259.8788418820707,248.41138496482918
1029,277.3865863995785,248.2486140138596
1030,240.11017152900996,248.20675217236217
1031,26.09479581109912,245.5061612789614
1032,267.62217086352086,245.61177063321637
1033,244.51743066255898,245.87863023442304
1034,251.46233270408058,247.07975482961487
1035,262.452081455987,247.09296927523087
1036,201.3659876554109,246.09080955830734
1037,314.9360432257621,246.27590387046078
1038,-177.98485102784213,241.627013362846
1039,308.49201800315643,242.14272775261048
1040,291.9341257555071,242.29852391899897
1041,138.67131088475847,240.7815757106411
1042,267.82621198520906,240.8524713058826
1043,278.96925764222635,240.96385582468142
1044,169.95201860507643,239.81842393061487
1045,284.3591309268111,240.18034129728335
1046,271.9426629336949,240.1054796712038
1047,289.69699028041674,240.1322483080461
1048,283.4585324076097,240.4952123327023
1049,288.12465642345006,240.51692615391178
1050,271.1372510712033,240.8635867146171
1051,250.46797710097044,241.53061335411323
1052,251.61617595453134,241.09305135888187
1053,266.98264730334097,242.63531964386607
1054,287.13530806442,242.75187399388932
1055,294.7269163917224,243.02003569537243
1056,278.36745514352236,243.21620730793154
1057,274.54970049511684,243.1852961877004
1058,286.79141697159037,243.47080223946864
1059,291.02071487357205,244.9737148768826
1060,313.3271271396373,246.67113316471765
1061,281.1539229679943,248.3133585279376
1062,150.4536805341806,247.4527597465147
1063,258.3194684265166,247.04802211423362
1064,281.0326995123986,247.17184497874015
1065,273.1218219844967,248.5556076450108
1066,274.72650712614814,248.51552713182923
1067,251.5656655776478,248.49681070589847
1068,290.78504414248357,248.7716865899994
1069,247.20811629935613,250.02697983082686
1070,306.6212300456664,249.99357377159424
1071,250.7808883442502,249.77294835749788
1072,271.3131989234168,251.96811882624453
1073,295.5139802236543,252.2099698822967
1074,282.3815392694389,252.59754514171297
1075,136.42946012029321,251.26967894204483
1076,157.55862806007687,252.8640113019366
1077,291.4114320002687,253.00137018888708
1078,245.87305757699096,252.72043448046995
1079,280.2029209772014,252.57558786848446
1080,261.1241682532467,252.14035466788337
1081,247.33581981781177,251.93750329922636
1082,274.38059659404695,253.13250541612607
1083,304.1174633068078,253.4149356533408
1084,274.73449504094754,256.1840549941247
1085,257.59095874713785,256.1882035397324
1086,260.0206174522346,256.0383294134636
1087,283.9288450952774,256.09682571552315
1088,283.60801437861323,255.9225882880767
1089,275.21675946832113,256.00182842122064
1090,265.38451449617173,256.1033876369676
1091,284.84162866027935,256.12432573853744
1092,299.9199563198422,256.0029581133586
1093,263.6625347656244,255.91945812477493
1094,70.58874379206478,253.82747082957593
1095,282.9913124381703,253.94440547131273
1096,305.2741541272644,254.8017583672225
1097,316.9513004713294,255.6018811105541
1098,254.9019823602863,255.4260951518629
1099,286.26227353469574,256.9584136923058
1100,-143.82949686456197,252.7872683926463
1101,264.1373065475034,252.4182269243182
1102,259.45205978482295,252.11552376510562
1103,279.0618035443356,252.37317379640666
1104,268.94585468424077,252.1821830842799
1105,312.2829088928202,252.58302036529938
1106,139.25527789652867,251.25631087628955
1107,253.34230010539528,251.14825915450317
1108,308.40517716898876,251.19121865695467
1109,20.66196425193345,248.4669474840299
1110,261.4370538178731,248.43239070347357
1111,270.5777917358691,248.71544650495554
1112,282.6913106776,248.83492138084378
1113,281.2305743518274,249.1205854753256
1114,279.64144174045043,249.03365042589311
1115,92.56783990118196,248.49717898578936
1116,270.2161113733596,248.23457761095275
1117,293.53649975064957,248.6574644943494
1118,268.1571821765832,248.64058744034412
1119,-36.84299316057018,245.8491522576477
1120,247.48012087583447,245.5879545164229
1121,13.748350781761395,243.09652968815797
1122,301.61329401779415,243.29354620878377
1123,252.9934077028243,242.96041131376606
1124,247.97179913869456,244.35218663994337
1125,285.92499365624303,244.58665811075826
1126,249.86782076206825,244.07757422832557
1127,282.08618378148293,243.93294537844974
1128,166.29365417089852,242.99709350133801
1129,236.83238188766046,242.5915514562188
1130,288.308603769755,243.07353577862625
1131,261.07987992636436,245.42338661977885
1132,292.5486493815243,245.6726514049589
1133,279.56940652228354,246.02317116355619
1134,291.95359282936,246.42808376480897
1135,289.48304620811115,246.69839341233023
1136,82.48916464350235,245.50962518221112
1137,241.77686922502642,244.7780334422037
1138,245.9966351212421,249.01784830369456
1139,253.54590418782655,248.46838716554132
1140,288.5246166884117,248.4342920748703
1141,266.37679669644797,249.71134693298725
1142,217.92072387189558,249.21229205185412
1143,270.91431260988264,249.13174260153065
1144,254.1327400673139,249.97354981615305
1145,274.04270860895787,249.87038559297451
1146,275.2758994742437,249.90371795838
1147,268.99203424839476,249.6966683980598
1148,298.77121212341984,249.84979519521792
1149,262.6407227811308,249.59495585879466
1150,299.73770541270943,249.88096040220978
1151,309.6782281985307,250.47306291318534
1152,179.61353346585489,249.75303648829865
1153,306.2478298195768,250.14568831346097
1154,307.9900724539374,250.35423595735614
1155,210.4353463587324,249.5113202570262
1156,283.82141210887767,249.5658598266798
1157,271.2068217170781,249.5324310388994
1158,307.2876499296574,249.73739336848007
1159,239.11590659371484,249.2183452856815
1160,314.2762352839931,249.227836367125
1161,284.56058587385075,249.26190299618355
1162,299.15571549402557,250.74892334578203
1163,143.32601634635793,249.59898882498047
1164,275.4326637799482,249.54298846765593
1165,55.84441335011724,247.37021438131214
1166,270.90169027502907,247.331966212801
1167,244.04638192617446,247.2567733762863
1168,252.13769279733938,246.87029986283483
1169,234.99523160208065,246.74817101586206
1170,269.02264416616856,246.37218515706707
1171,271.99118357876273,246.5842881094122
1172,309.9465576650965,246.970621696829
1173,-301.17959122302705,241.0036859823622
1174,287.3170813658945,241.05304140332674
1175,284.4751422277093,242.5334982244009
1176,267.8242002645433,243.63615394644555
1177,253.84261733119746,243.26046579975483
1178,269.3887051870966,243.49562227585585
1179,270.277412453326,243.3963671906171
1180,271.1028167583547,243.49615367566818
1181,274.4252982767906,243.76704846025797
1182,294.9307602170747,243.97255009648828
1183,123.8476019628306,242.1698514830485
1184,271.92993616879966,242.141805894327
1185,264.35979739142823,242.20949428076997
1186,280.4466281070878,242.41375438731848
1187,276.68516286394777,242.34131756500523
1188,294.14329542153905,242.44667037543445
1189,289.6243498754143,242.5907462795054
1190,242.47161240009433,242.3616172585446
1191,261.51673582109856,242.1283683301528
1192,307.11455084747627,242.20031427542915
1193,309.7952544856548,242.6616414726295
1194,280.50114788834605,244.76076551359228
1195,244.36300293014475,244.374482418512
1196,281.20683446954,244.13380922193474
1197,258.06603808330743,243.54495659805457
1198,245.01949419141627,243.44613171636584
1199,294.6598927349215,243.53010790836808
1200,302.3478685896812,247.9918815629105
1201,280.5720653211074,248.15622915064654
1202,103.8354962900133,246.60006351569845
1203,278.2177623312743,246.59162310356783
1204,201.2651905210243,245.9148164619357
1205,313.56516699926726,245.9276390430001
1206,275.80204419750885,247.29310670600998
1207,279.0978438764952,247.55066214372096
1208,297.8949291297649,247.4455596633287
1209,266.83619552340065,249.90730197604339
1210,286.4990669603382,250.15792210746804
1211,297.1274443062601,250.42341863317193
1212,289.0484298904405,250.48698982530033
1213,254.45694366926898,250.2192535184748
1214,283.64938441531984,250.25933294522346
1215,306.80134303205466,252.4016679765322
1216,249.01081220486,252.18961498484714
1217,276.943946723526,252.0236894545759
1218,263.79266820778275,251.9800443148879
1219,270.0158179236998,255.0486324257306
1220,161.83310008038103,254.19216221777606
1221,281.6294993663697,256.8709737036222
1222,294.539795611695,256.8002387195612
1223,264.3113535849506,256.91341817838247
1224,271.9741342885333,257.15344152988087
1225,256.89260923452593,256.8631176856636
1226,305.95404085678524,257.4239798866108
1227,273.0414987318517,257.3335330361145
1228,302.49442349489004,258.6955407293544
1229,248.93256641907087,258.8165425746685
1230,279.0222358126082,258.72367889509707
1231,259.39140624424675,258.7067941582759
1232,295.7076372927531,258.7383840373882
1233,289.0529341317872,258.83321931348326
1234,279.917068614739,258.712854071337
1235,287.15238397344586,258.68954744899037
1236,262.7206295371812,260.4918620979272
1237,270.0682711648772,260.7747761173257
1238,284.7229837722193,261.16203960383547
1239,120.89090265444179,259.83548958850156
1240,311.9424868928195,260.0696682905457
1241,287.3350923420368,260.2792512470016
1242,276.4004298446548,260.86404830672916
1243,269.7160848638031,260.85206602926837
1244,304.0309699209266,261.3510483278045
1245,282.3207643286481,261.43382888500145
1246,305.3144217972635,261.7342141082316
1247,243.4831776123528,261.47912554187116
1248,272.749802562848,261.21891144626545
1249,275.2728714522714,261.34523293297684
1250,281.14609433707915,261.1593168222206
1251,248.97410047917853,260.5522755450271
1252,283.8029941859439,261.59417015222795
1253,277.7829482120493,261.30952133615267
1254,282.1255196824588,261.05087580843787
1255,265.86543557451864,261.6051767005958
1256,276.16265015788775,261.5285890810859
1257,306.12351083824444,261.8777559722975
1258,290.83864255425635,261.7132658985435
1259,1.2762852757176415,259.3348696853635
1260,275.643959476844,258.94854692729206
1261,277.27338176909234,258.87567488624444
1262,264.04806116557404,258.52459834295996
1263,260.75823500516753,259.698920529548
1264,238.6760720721727,259.33135461247025
1265,285.7616926233986,261.63052740520305
1266,300.56258892065307,261.92713639165925
1267,32.03267457893486,259.8069993181869
1268,301.7814380410242,260.30343677062376
1269,278.09086174075424,260.7343930720105
1270,279.8039063600005,260.8422056939488
1271,294.3074609845035,261.0653684680062
1272,289.1575743403015,260.85747863475825
1273,293.6001967656831,266.80527651464536
1274,272.98670862860354,266.6619727872725
1275,290.6959630093976,266.72418099508934
1276,255.50282815275852,266.60096727397155
1277,256.5758945446405,266.62830004610595
1278,296.484342616306,266.89925642039805
1279,-0.3572106155850747,264.1929101897089
1280,41.58603980573895,261.89774242018274
1281,303.9748611072455,262.19323804848733
1282,289.79422377184324,262.141872684035
1283,285.96320850616746,263.76302874946833
1284,299.2977551654408,264.03670693943474
1285,300.0438682414182,264.39354764793467
1286,252.88602814487007,264.11794164831247
1287,-167.22144351164735,259.6788755845565
1288,259.97520093460366,259.3371946396872
1289,262.97320591197735,259.0706832000528
1290,249.9702612666928,259.1456696887188
1291,252.2765407419606,259.05326773792746
1292,251.7533028154718,258.4996552576074
1293,297.00760723809043,258.37177878513177
1294,269.0698790051003,258.25746609629925
1295,236.9643935489764,258.1834800024876
1296,294.97059049157866,258.32111756270797
1297,120.57919669424099,256.94624914881734
1298,296.73588808573373,257.4634130877605
1299,131.8258249643019,255.8350724100543
1300,296.72329011147855,255.7788266252723
1301,95.85758440559977,253.93168181611725
1302,256.1913819834266,255.4552406730513
1303,294.6790131884167,255.61985318162274
1304,275.53717256641335,256.3625730020766
1305,288.9508248318094,256.116429580402
1306,294.62662461852915,256.3046753846122
1307,252.39875698484926,256.0376845156958
1308,280.5381354617125,255.86411657901533
1309,50.36562040985081,253.69941082787983
1310,250.09803856068604,253.3354005438833
1311,124.76741952016653,251.61180029602235
1312,309.77181370250867,251.819034134143
1313,263.0777887054545,251.90524258450486
1314,301.8023973421162,252.08677271377277
1315,306.0670978727326,252.07943026217959
1316,254.96559878053336,252.13897812793633
1317,265.15597053863905,252.02109836608747
1318,267.1832426132638,252.05500411014228
1319,270.7869109790446,252.06271504069574
1320,304.04003612445024,253.4847844011364
1321,280.38035786212606,253.47229298609398
1322,273.66718758570005,253.26356690583404
1323,296.98428982220923,253.59029626820663
1324,304.3284517659512,253.9138394429808
1325,135.25140964841157,252.69742744711965
1326,306.07970030249544,252.69868404157677
1327,280.48026602554285,252.77307171451372
1328,108.98969998639906,250.83802447942878
1329,234.95173116974573,250.6982161269355
1330,274.76179234757745,250.65561169228525
1331,300.6498202275826,251.0681958321186
1332,268.0232708124028,250.7913521673151
1333,294.81058687488076,250.84892869474598
1334,302.6608782753477,251.07636679135211
1335,276.3719045610371,250.968561997228
1336,311.5603572884894,251.45695927474108
1337,272.0204780037206,251.47648134312954
1338,279.1155889669924,251.42040739507726
1339,284.1415889505662,253.0529142580385
1340,317.01367610420493,253.10362615015234
1341,40.72766313102255,250.6375518580422
1342,-3.2134170320875057,247.84141338927478
1343,289.4436345297485,248.03868888593425
1344,250.46291678305275,247.5030083545555
1345,-191.77756052982568,242.7620251059708
1346,306.62614962545535,242.77514238425266
1347,41.73927659240792,240.75770337405328
1348,96.83197864933437,238.99852513491808
1349,296.56343501477863,239.2114307705432
1350,271.47471766055105,239.11471700377788
1351,271.9629053367896,239.344605052354
1352,240.1153444590539,238.9077285550851
1353,287.3902714875542,239.00380178784016
1354,295.68797860150573,239.13942637703062
1355,251.5036668071094,238.9958086893565
1356,254.91341979038796,238.7833163856815
1357,284.4694167649558,238.5667754449486
1358,152.18490437849454,237.18023806319098
1359,257.6188517188899,239.7436637276227
1360,258.9857810162349,239.5770819430166
1361,281.3601415535725,239.61794954086147
1362,309.53286309985685,240.07279756020432
1363,285.2938603207592,240.3181538133602
1364,305.6549653297685,240.98794274593615
1365,285.64972297565805,240.98682304945876
1366,286.93744450630015,240.8505716053152
1367,252.5090055918969,243.05533491544483
1368,276.3927695820785,242.80144823085539
1369,318.02951254820334,243.20083473892987
1370,284.37604929907394,243.2465561683206
1371,267.47361901779095,242.9782177486535
1372,262.3880814707412,242.71052281995784
1373,305.12272473117565,242.82574809961278
1374,261.97241005401844,242.71560511386699
1375,252.53821081159106,242.33402759188888
1376,278.02208035909143,242.55922011395225
1377,304.3644597228222,243.03710576573408
1378,283.21341507193586,242.9043964902904
1379,9.02731377190367,242.99824173416525
1380,296.1992455632926,245.5443737917408
1381,271.63594430452315,245.22098462371352
1382,289.6175514521723,245.2192179005168
1383,274.48981903142896,245.10448400576945
1384,259.37435925278976,244.70525004664293
1385,287.1676997698336,244.5764883619271
1386,290.2458638961195,244.95008671943958
1387,298.51727867427445,249.60747394129876
1388,288.9115655966085,249.89683758791887
1389,248.76695708956817,249.7547750996947
1390,240.9667855455172,249.664740342483
1391,290.83022124485933,250.05027714751196
1392,247.17456169017146,250.00448973625896
1393,297.08365690276355,250.00525023290567
1394,263.8215783231001,249.95276722608568
1395,279.0769984699384,250.3738932752953
1396,267.61097601168257,250.10029713049633
1397,266.90455160419697,251.56355067959595
1398,278.48698215176677,251.38106162025625
1399,162.95010186693165,251.69230438928255
1400,273.2873169116515,251.4579446572843
1401,296.77170398637725,253.46708585309204
1402,288.5997557668577,253.79116959092633
1403,273.3867866154375,253.57824732519654
1404,73.0678782815126,251.55355438234753
1405,276.75560763305134,251.43160221035996
1406,290.4469360372865,251.38980532454752
1407,281.743601980121,251.6832537745003
1408,268.05942488856647,251.5584666687688
1409,116.08349394067025,252.21564540407704
1410,287.7901932039631,252.5925669505098
1411,166.99869012920334,253.01487965660021
1412,289.70685776081893,252.81423009718327
1413,293.7527403733639,253.1209796138624
1414,296.39724607511926,253.0669281011924
1415,249.55570397753425,252.50181416224044
1416,240.73897331761634,252.3595479076113
1417,284.1472182763345,252.5494603849882
1418,272.9649340512159,252.60727729936775
1419,309.2223363078722,252.991631552656
1420,305.8059400819992,253.00929059223148
1421,292.0524321825414,253.1260113354356
1422,302.67164248758934,253.41605588445452
1423,285.8606146373247,253.30481913260562
1424,257.87914184848785,252.840326033431
1425,267.4693803363733,254.16250574031065
1426,288.0548197750212,253.9822569350359
1427,243.1578785165409,253.60903305994592
1428,282.9065720050424,255.34820178013237
1429,288.7539660085424,255.88622412852033
1430,161.52376080887404,254.75384381313327
1431,273.90854705482934,254.48643108140578
1432,249.61003903662314,254.30229876364797
1433,261.0351325602994,253.96454422050218
1434,280.8525743511235,253.74646118125992
1435,273.1084064531905,253.71382620018147
1436,280.49142757859454,253.4031369030825
1437,278.6448427395935,253.4693805504412
1438,292.1346776693491,253.5995714374648
1439,278.23306236368853,253.54048617159603
1440,280.52447292688646,253.17559413982278
1441,288.11333534144364,255.649450861927
1442,299.0995927466149,258.672580959714
1443,294.26477878046387,258.72079240222115
1444,290.8676051621801,259.12483928601245
1445,287.3866656392817,263.91648154770354
1446,293.10363429953316,263.7812563944443
1447,267.5201933010179,266.03906556153044
1448,304.4465861229388,268.1152116362665
1449,265.1186047514748,267.8007633336334
1450,280.7369132633635,267.8933852896616
1451,74.43166422511618,265.9180728785449
1452,42.5756089635901,263.9426755235902
1453,299.4608478057713,264.06338128677237
1454,264.12473359729506,263.74774883673024
1455,284.21233242966946,264.07483549295586
1456,281.5013806698472,264.34071510175045
1457,260.29996276573087,264.0990205617582
1458,4.476107837371359,262.62193259634694
1459,283.26441929126827,262.8783882720707
1460,129.89869572272,261.58751741913557
1461,310.0472460483579,261.87438846408344
