Episode,Reward,Mean_100
705,8.670917366428469,3.4957280677211786
706,34.481552161232855,3.9376179286165676
707,17.25266960693969,4.129442831546069
708,210.5353167928247,6.624856064084102
709,-117.62042964022302,5.632874711573237
710,136.82516181131277,7.633220142277826
711,245.84007697752637,10.753684274611032
712,-24.587674562002775,10.311230580598865
713,13.489272348150507,10.555209076158755
714,8.277991044479705,11.38727579456513
715,24.535148849558198,11.781981272195974
716,-42.27409473541512,11.974158444548015
717,21.77119155975491,12.384278759937606
718,-144.92232832577963,10.930161712748673
719,160.83315512434677,12.757709715355045
720,46.56884806874362,12.897521498302721
721,76.28780308323141,14.13042191054288
722,207.49524871626835,16.887892378953214
723,-99.8434726392719,16.16624535157645
724,259.2370002195239,19.089866435498337
725,160.44873318465068,21.111997634581545
726,30.006431840066085,21.51156395574328
727,170.23479311152138,21.43821904159979
728,20.36484154428905,22.258763964922313
729,160.80643768301235,23.85302403506278
730,-35.60159700404856,23.868840944856444
731,198.07484867946232,26.253354257029073
732,254.23790654532803,29.212829987173137
733,37.451976586403376,28.97479709580326
734,22.38747063265717,29.148579369350955
735,9.690471680159888,27.02955564019321
736,-0.9455481234108305,26.615523686932466
737,179.75751408685534,28.421376582198008
738,196.14371320487714,30.951686519150943
739,-84.27450603150108,31.191964644594247
740,220.18691676563088,33.00067365948441
741,7.170108624613633,33.36986405743683
742,-78.58718212256352,31.686960490804662
743,-12.54966881633976,32.07961131990277
744,-120.22449634594912,30.939127745130946
745,-25.09617875584459,32.36907730701382
746,-40.20823569087243,33.19321434368821
747,-65.18395264600639,34.08323566273086
748,-95.42143941293065,35.42883347048138
749,113.17944187474382,36.33333142664537
750,-238.73587236737285,32.667220965739126
751,-105.00143331786086,33.01458470232959
752,-38.92043009737709,32.597828296736914
753,-123.01348287211248,30.604080053677976
754,128.66125365321818,30.07931356292119
755,-44.1669612915382,30.09193557661204
756,-99.11304010933033,29.110222053078115
757,-109.59819729883777,27.277677430988476
758,-91.4420235782751,24.596240907544335
759,-83.24658015008087,24.536228647708377
760,-90.24125849183548,25.45402497735256
761,-99.38203093147906,24.875647397665322
762,-150.3093486744841,22.68763409561771
763,-103.15806866745906,23.737627017552008
764,-3.8680852922891944,22.27492854006075
765,-143.47746711606243,22.988995806856675
766,-41.42570019874428,21.17495986369365
767,91.79403582409714,22.067554008570777
768,-115.6310664268575,20.668094087322665
769,-161.9889193683389,16.347693790208226
770,-275.63851601498527,13.633474794244789
771,131.9141274357035,13.371046841243597
772,-96.49063956850065,12.388050328398933
773,168.10547969121723,14.182559330531308
774,197.45128783919,15.662663114095064
775,198.63976171741731,15.497662010494391
776,144.0126402288648,16.521365669461478
777,-8.595245732419373,16.422185908637513
778,35.58397812676616,18.065676647093667
779,-7.859230867186829,18.007779514605588
780,-213.90249050162706,16.58775565252207
781,-147.02464686742957,14.841019679903921
782,158.41236706771093,14.404853865986599
783,198.76258878508298,16.68035907947796
784,20.473976205540296,15.264787278945537
785,203.83718865481717,17.40720998574541
786,11.387749007976788,18.899575640167637
787,269.44321257007243,21.93665234248713
788,45.26623012634991,22.11924459472851
789,176.1815943962851,23.728972048986346
790,-105.54761431327289,22.65508685813693
791,209.8626847864948,24.581233418204107
792,182.32024713461595,26.317465130169705
793,201.6325901247711,27.905601271367637
794,229.78265553523877,30.185231730110903
795,19.86724018953005,30.025245270719903
796,16.406243190487046,30.1703852587342
797,-1.6059798306097406,28.295746345255466
798,34.21578282697524,28.31338590772507
799,217.62108972268328,29.958495505380597
800,-41.404094303523465,29.36913937589437
801,188.78986433313173,31.026414915009926
802,12.69341918530806,30.72743681512226
803,-46.83357392606843,29.906678042985
804,-13.60468308982044,29.567947620162013
805,-44.22710494169415,29.038967397080786
806,174.79831041003945,30.44213497956885
807,-53.13153519699995,29.73829293152945
808,157.1286365817627,29.204226129418835
809,238.5547307072223,32.76597773289329
810,65.68087393708157,32.05453485415098
811,39.73048170668142,29.993438901442524
812,-124.87293931572721,28.99058625390528
813,40.48651671021739,29.260558697525948
814,146.73064038422007,30.64508519092335
815,50.83632843329144,30.90809698676068
816,235.10538413638298,33.68189177547866
817,5.8387096735987996,33.5225669566171
818,186.58128885590176,36.83760312843391
819,135.2537370906673,36.58180894809712
820,237.98811616309,38.49600162904059
821,223.02348693568524,39.96335846756513
822,221.48416174631782,40.10324759786563
823,51.32731123328858,41.614955436591224
824,267.0161681108994,41.69274711550499
825,-8.461134228375954,40.003648441374715
826,58.85577835034526,40.292141906477504
827,64.8500447381123,39.238294422743415
828,12.486458534256144,39.15951059264309
829,32.49919890028559,37.87643820481581
830,271.7676968720539,40.95013114357684
831,16.225563504855103,39.13163829183077
832,47.366514280874014,37.06292436918623
833,157.4105523080961,38.26251012640316
834,12.925550772263335,38.16789092779921
835,20.46257124700449,38.275611923467665
836,194.54869368819152,40.230554341583684
837,43.691507197622826,38.86989427269136
838,65.16931267586986,37.56015026740129
839,156.1233053170512,39.96412838088681
840,-25.17784620660555,37.51048075116445
841,16.812435326933937,37.606904018187656
842,-45.5122830915049,37.937653008498245
843,23.665831685453853,38.29980801351618
844,-183.03044337429216,37.671748543232745
845,-22.829727172608315,37.694413059065106
846,132.89064742850132,39.42540189025884
847,-3.4926002586453535,40.04231541413245
848,85.02041328704416,41.8467339411322
849,-55.001067208605576,40.16492885029871
850,-74.19321557549172,41.81035541821751
851,131.8904871270186,44.179274622666306
852,-89.32658346255451,43.67521308901454
853,-20.281855287984058,44.70252936485582
854,24.391778665685464,43.6598346149805
855,61.44541150450249,44.715958342940915
856,-81.9989999604958,44.88709874442926
857,171.26770367974433,47.69575775421507
858,174.34312155950659,50.353609205592896
859,83.32196375777481,52.01929464467145
860,203.22829374174734,54.95399016700728
861,-25.36920148400982,55.69411846148198
862,76.75804537272523,57.96479240195406
863,145.49507525149778,60.45132384114364
864,-31.94968658373527,60.17050782822916
865,139.73087416331919,63.002591241022984
866,8.304874920132917,63.49989699221175
867,190.15540318753062,64.48351066584608
868,197.217562851507,67.61199695862973
869,-48.57508136623787,68.74613533865073
870,173.86477888905432,73.24116828769114
871,-19.564359421438468,71.72638341911971
872,45.977247809777595,73.1510622929025
873,59.71345215147582,72.06714201750508
874,255.4466952003287,72.64709609111647
875,25.476754678900065,70.91546602073132
876,-23.530795379004758,69.24003166465262
877,-76.43227397849193,68.56166138219187
878,181.8493172313374,70.02431477323759
879,-93.59631582445998,69.16694392366487
880,170.85722336603067,73.01454106234145
881,-64.01340888606863,73.84465344215506
882,-49.51554339456091,71.76537433753234
883,254.86376186679877,72.32638606834949
884,-54.10324018854203,71.58061390440868
885,153.8569506721731,71.08081152458223
886,-20.89922950059149,70.75794173949654
887,67.14816619096528,68.73499127570547
888,263.5881123163264,70.91821009760524
889,-25.449898923907654,68.90189516440331
890,187.20518628885418,71.82942317042458
891,-50.3317539644361,69.22747878291528
892,8.638358516024297,67.49065989672935
893,-32.91459959730055,65.14518799950865
894,156.81439845269446,64.4155054286832
895,160.2888066914686,65.81972109370258
896,-76.11487464570048,64.8945099153407
897,193.28442896284088,66.84341400327521
898,-98.06102184841518,65.5206459565213
899,101.87318668789153,64.36316692617339
900,-31.06388739182715,64.46656899529036
901,-7.615591106080132,62.50251444089824
902,-82.77830701612731,61.547797178883876
903,20.598577913897785,62.22211869728355
904,174.3125612616479,64.10129114079822
905,207.28804520225555,66.61644264223773
906,59.99850370726361,65.46844457520997
907,-5.7632663514670615,65.9421272636653
908,-86.84494279765491,63.50239146987113
909,74.76774425773942,61.8645216053763
910,-102.37257057980021,60.18398716020747
911,181.62165318554372,61.60289887499609
912,43.170913390128504,63.28333740205465
913,64.00793398218431,63.51855157477431
914,21.377687651084727,62.26502204744296
915,161.46129158981657,63.37127167900822
916,158.90621386488704,62.609279976293266
917,101.17468391109094,63.56263971866817
918,118.16136551725278,62.8784404852817
919,167.67102065120918,63.2026133208871
920,45.385417174953744,61.276586331005745
921,197.56032950073396,61.02195475665622
922,-18.43567710933607,58.62275636809969
923,-57.98245231316662,57.52965873263514
924,-53.79432418022064,54.32155380972394
925,163.4280006727277,56.040445158734975
926,9.257247472828993,55.544459849959814
927,6.127075854146,54.95723016112015
928,46.78449220428669,55.30021049782045
929,159.2039004152985,56.567257512970585
930,173.8908883918043,55.58848942816809
931,57.30295372379558,55.999263330357486
932,12.508111305286889,55.650679300601624
933,211.73239923676118,56.193897769888274
934,-21.191594235400842,55.85272631981164
935,23.974445109192075,55.887845058433506
936,-67.33511515172677,53.26900697003433
937,-26.074564815178363,52.57134624990631
938,112.12988896024586,53.040952012750076
939,-17.10423998331504,51.3086765597464
940,-5.003948672679655,51.51041553508567
941,-57.298481416190626,50.769306367654416
942,-20.988083897215432,51.01454835959732
943,59.75161540815931,51.37540619682436
944,-63.41691927734392,52.57154143779385
945,-50.899538654670025,52.29084332297323
946,3.9664273645077657,51.001601122333305
947,-36.24244195025517,50.6741027054172
948,13.34674633611067,49.95736603590786
949,-36.995876833884594,50.13741793965508
950,-30.775587764460397,50.571594217765394
951,-11.831984530231594,49.13436950119289
952,-22.373610268200352,49.803899233136434
953,-72.31723104872447,49.28354547552904
954,29.112266316030826,49.33075035203248
955,-9.905173179413993,48.61724450519331
956,5.370147297241189,49.49093597777069
957,-75.91039211962925,47.01915501977695
958,-39.564934123491796,44.880074462946965
959,-60.627311820294295,43.44058170716628
960,-66.16420651647962,40.746656704584005
961,-35.10143580769285,40.64933436134717
962,-60.28763290322784,39.278877578587654
963,-39.411748574896166,37.42980934032371
964,-19.598261474138724,37.55332359141967
965,-70.1834371864336,35.454180477922144
966,-63.80090472073283,34.73312268151349
967,-45.743930502393624,32.374129344614246
968,-69.21751659856531,29.70977855011353
969,5.343727309892884,30.24896663687483
970,-20.576507030596204,28.30455377767833
971,-30.422383832761582,28.1959735335651
972,-40.53871400413529,27.33081391542597
973,-33.65130699090939,26.397166324002118
974,-60.45338969028084,23.23816547509602
975,-58.266678911983384,22.400731139187183
976,-42.6761415776494,22.209277677200735
977,-71.59572767155407,22.257643140270112
978,-69.29966454102882,19.746153322546455
979,-72.2181010465793,19.95993547032526
980,-32.33862986752489,17.927976937989705
981,-37.816831521124,18.18994271163915
982,-83.98990139920107,17.84519913159275
983,-87.60515427955838,14.420509970129181
984,6.756063271352616,15.029103004728125
985,-49.19936472579002,12.998539850748491
986,-30.809367612350727,12.899438469630898
987,-108.48214705236107,11.143135337197634
988,-94.00317296427933,7.5672224843915785
989,-32.68041313299962,7.494917342300657
990,-71.285529645769,4.910010182954426
991,-89.7169643062362,4.5161580795364245
992,-111.23477302128063,3.3174267641633755
993,-9.615089084859022,3.55042186928779
994,-121.6559730148194,0.7657181546126519
995,-164.8113651766077,-2.4852835640681104
996,-79.36203554104598,-2.517755173021567
997,-84.03114470340086,-5.2909109096839835
998,-100.95215767587031,-5.319822267958536
999,-138.07227340601878,-7.719276868897638
1000,-93.56637223421714,-8.344301717321537
1001,-67.42486589911132,-8.94239446525185
1002,-104.56708937903652,-9.160282288880941
1003,149.98824558104354,-7.866385612209483
1004,-156.8872209393914,-11.178383434219874
1005,-131.23481699012132,-14.563612056143647
1006,-23.934909305931313,-15.402946186275594
1007,-211.09772382308927,-17.45629076099182
1008,-83.36041435549836,-17.42144547657025
1009,-105.84332105067544,-19.227556129654403
1010,-112.25680946512303,-19.326398518507627
1011,-168.17207997158982,-22.824335850078963
1012,-151.64010928005058,-24.772446076780756
1013,-146.59571446272426,-26.878482561229838
1014,-129.78397714470128,-28.390099209187696
1015,224.18669070245005,-27.76284521806136
1016,-105.34143055829419,-30.405321662293172
1017,-165.4513632272088,-33.07158213367617
1018,-121.3976836469289,-35.46717262531799
1019,31.72342745126369,-36.82664855731744
1020,-14.481887134676612,-37.425321600413746
1021,-138.24490498011147,-40.7833739452222
1022,-111.50631662034125,-41.71408034033226
1023,-129.3528385076436,-42.42778420227702
1024,-53.605670166346734,-42.42589766213828
1025,-133.53107239037723,-45.39548839276933
1026,-104.8029247894154,-46.53609011539178
1027,2.3680471358344164,-46.5736804025749
1028,-107.41762327760584,-48.11570155739382
1029,66.48268889763251,-49.04291367257049
1030,-107.66617255257786,-51.8584842820143
1031,-77.22957801473021,-53.20380959939958
1032,150.7577213457034,-51.82131349899541
1033,37.84580817885552,-53.56017940957446
1034,-30.274397667108175,-53.65100744389152
1035,-21.65344485616727,-54.10728634354511
1036,34.86894326599915,-53.08524575936785
1037,-72.65603234253466,-53.55106043464142
1038,-58.78585369108174,-55.260217861154686
1039,36.85378566151411,-54.72063760470641
1040,182.5396247961994,-52.84520187001761
1041,-100.14592885623341,-53.27367634441804
1042,157.25034659763756,-51.49129203946952
1043,117.51634056729092,-50.91364478787819
1044,117.38013968875802,-49.105674198217166
1045,226.61976579661382,-46.33048115370433
1046,-98.8580946858553,-47.35872637420796
1047,118.73217607319008,-45.80898019397352
1048,196.77460897616365,-43.974701567572986
1049,183.64728838845426,-41.7682699153496
1050,235.63789417902063,-39.10413509591479
1051,-52.85804980823728,-39.514395748694845
1052,45.02647219660188,-38.84039492404683
1053,-33.896260138620434,-38.45618521494579
1054,39.9027397016362,-38.34828048108974
1055,70.97110194171147,-37.53951772987848
1056,141.6067085604684,-36.177152117246216
1057,221.3666277991269,-33.204381918058644
1058,44.775918859184024,-32.36097338823189
1059,114.14478920586873,-30.613252377970262
1060,83.55862772515611,-29.116024035553902
1061,211.77207813667133,-26.647288896110258
1062,-29.55471667587689,-26.33995973383675
1063,29.607141021947626,-25.649770837868317
1064,13.526839986599997,-25.31851982326092
1065,198.14229337618923,-22.635262517634697
1066,234.763852725646,-19.649614943170906
1067,61.76757774935317,-18.57449986065344
1068,187.7234102160749,-16.00509059250703
1069,76.5989694061929,-15.292538171544036
1070,35.976521246709076,-14.72700788877098
1071,7.889839613328974,-14.343885654310075
1072,152.84053490367037,-12.410093165232015
1073,63.422127373791774,-11.439358821585008
1074,173.5674773159912,-9.099150151522286
1075,43.45338445259848,-8.081949517876465
1076,136.98466863312677,-6.285341415768707
1077,138.25004268047928,-4.18688371224837
1078,43.68284465422946,-3.0570586202957877
1079,101.57629074526307,-1.3191147023773637
1080,132.7803343460454,0.33207493975833813
1081,43.124181391804484,1.141485068887623
1082,-13.780990782155229,1.8435741750580836
1083,91.34567905516057,3.633082508405272
1084,45.45064671056599,4.0200283427974055
1085,-65.89767341396418,3.8530452559156636
1086,-61.313023499699426,3.5480086970421767
1087,173.05909038975386,6.363421071463327
1088,179.3994845423378,9.097447646529497
1089,-36.847624275337296,9.05577553510612
1090,31.434803570691045,10.08297886727072
1091,100.80129384704772,11.98816144880356
1092,21.98994718400926,13.320408650856455
1093,146.52796968875754,14.881839238592622
1094,174.48601102184927,17.843259078959306
1095,111.96918039479975,20.611064534673382
1096,87.04543630812884,22.27513925316513
1097,41.80060569729583,23.533456757172104
1098,73.23229298204988,25.2753012637513
1099,120.17929192434512,27.857816917054944
1100,142.02608461788765,30.213741485575987
1101,228.02287825469463,33.16821892711405
1102,117.62748437667861,35.3901646646712
1103,133.68861809716367,35.22716838983239
1104,-34.73889614935334,36.44865163773278
1105,62.861784105334394,38.389617648687334
1106,116.22322708509871,39.79119901259763
1107,211.54996684351525,44.017675919263674
1108,119.72093590739121,46.04848942189258
1109,171.37040926282012,48.820626725027545
1110,-22.397272594052296,49.719222093738246
1111,123.17390516828468,52.632681945136994
1112,175.19941302690373,55.90107716820654
1113,223.83823173197487,59.60541663015352
1114,-29.08694223350203,60.61238697926551
1115,-9.164417417380491,58.278875898067206
1116,68.61049825264429,60.0183951861766
1117,242.55204884412404,64.09842930688991
1118,121.876653727005,66.53117268062925
1119,222.95050210347767,68.4434434271514
1120,9.83979440075538,68.68666024250572
1121,243.48767676072563,72.50398605991408
1122,58.13373174811292,74.20038654359864
1123,-15.335720272481083,75.34055772595026
1124,126.87864317413369,77.14540085935506
1125,-19.214906177209087,78.28856252148675
1126,63.12555201462975,79.9678472895272
1127,107.79443587848182,81.02211117695367
1128,94.9939354396823,83.04622676412657
1129,91.12905668336188,83.29269044198384
1130,50.89225531386214,84.87827472064824
1131,38.158463683705406,86.0321551376326
1132,-109.32054952686958,83.43137242890685
1133,104.51489048383473,84.09806325195665
1134,16.68954730384875,84.56770270166624
1135,-72.85756007723951,84.05566154945552
1136,158.90092206753053,85.29598133747083
1137,112.7813204709498,87.15035486560566
1138,153.57996450988603,89.27401304761536
1139,-2.3138420423232304,88.88233677057697
1140,38.62827616242804,87.44322328423927
1141,178.876724036313,90.23344981316471
1142,41.62048228925887,89.07715117008092
1143,-57.51160349257954,87.32687172948222
1144,-79.00824939780289,85.36298783861663
1145,170.81423742108282,84.80493255486131
1146,-24.471077956515785,85.5488027221547
1147,157.92153614452252,85.94069632286802
1148,177.0887175783945,85.74383740889033
1149,188.02672005835242,85.7876317255893
1150,-8.683891459314623,83.34441386920597
1151,84.64834394327127,84.71947780672104
1152,3.450987243531415,84.30372295719035
1153,138.9455744874837,86.03214130345137
1154,147.5189979245396,87.10830388568041
1155,-88.15910424524586,85.51700182381086
1156,216.19932783104264,86.2629280165166
1157,67.87532561732559,84.72801499469858
1158,115.09710377148515,85.43122684382159
1159,193.09804427573556,86.22075939452026
1160,137.14609556148775,86.75663407288357
1161,180.37922383694558,86.44270552988634
1162,114.14007156643437,87.87965341230944
1163,116.48185582946928,88.74840056038467
1164,121.54493341527308,89.8285814946714
1165,148.7643535698393,89.33480209660789
1166,151.99466598353106,88.50711022918672
1167,100.41662217381551,88.89360067343135
1168,115.00088935245718,88.16637546479518
1169,110.35128020088526,88.50389857274209
1170,158.93594683330417,89.73349282860805
1171,119.02779004162662,90.84487233289101
1172,226.60884117278366,91.58255539558215
1173,58.626659602300634,91.53460071786725
1174,43.615909597457375,90.23508504068191
1175,15.02918343298478,89.9508430304858
1176,224.05865427958486,90.82158288695038
1177,0.9950946945927797,89.4490334070915
1178,143.65753901149313,90.44878035066412
1179,207.9227151075698,91.51224459428721
1180,225.87139007649887,92.44315515159174
1181,111.14833545401302,93.12339669221384
1182,260.0094909089381,95.86130150912476
1183,-15.951063997372486,94.78833407859943
1184,52.817842967574116,94.8620060411695
1185,-5.258881448120974,95.46839396082792
1186,127.20983546246038,97.35362255044953
1187,80.22492826484664,96.42528092920044
1188,212.51034233121592,96.75638950708924
1189,-25.18849174922545,96.87298083235034
1190,28.22216203051395,96.84085441694857
1191,13.521265832378916,95.96805413680187
1192,-6.803257901531495,95.6801220859465
1193,259.1043515249583,96.80588590430851
1194,195.83698700739967,97.01939566416402
1195,2.338188021634508,95.92308574043236
1196,-66.44758100429156,94.38815556730816
1197,221.92513030262492,96.18940081336144
1198,202.99249931762074,97.48700287671716
1199,95.62419939348896,97.24145195140859
1200,116.61459082856057,96.98733701351532
1201,51.51283179798095,95.22223654894816
1202,30.088291242723756,94.34684461760864
1203,47.721196241942614,93.48717039905642
1204,38.772642658384044,94.22228578713383
1205,189.18349794722945,95.48550292555275
1206,46.26147639628159,94.78588541866458
1207,203.04087114138895,94.70079446164331
1208,-53.15637679088631,92.97202133466052
1209,170.91573600920503,92.96747460212438
1210,221.14666956288954,95.40291402369381
1211,195.34047946554176,96.12457976666636
1212,56.1256734740773,94.93384237113808
1213,194.07144503889367,94.63617450420729
1214,170.11774530196482,96.62822137956195
1215,200.2049836547783,98.72191539028354
1216,28.897241090151375,98.3247828186586
1217,43.10886613921745,96.33035099160954
1218,24.25726904160348,95.35415714475552
1219,-9.196648431920948,93.03268563940156
1220,-173.5624856238855,91.19866283915513
1221,98.30148413409377,89.74680091288883
1222,112.36160775375208,90.28907967294522
1223,112.77103322569623,91.57014720792698
1224,201.88241119114878,92.32018488809713
1225,211.12319007971678,94.6235658506664
1226,272.33576389567315,96.71566796947684
1227,-8.589659664654107,95.55182701404547
1228,-37.417870675236,94.22770895289631
1229,228.70739164054646,95.60349230246813
1230,232.41902336207886,97.4187599829503
1231,192.9593572108541,98.96676891822179
1232,-5.755036990156526,100.00242404358893
1233,256.33075571903476,101.52058269594092
1234,149.86525807325947,102.85233980363502
1235,247.8234036704909,106.05914944111233
1236,174.7115882600652,106.21725610303767
1237,63.290321245050364,105.72234611077869
1238,19.482101191580313,104.38136747759563
1239,60.73836145734032,105.01188951259228
1240,268.1097720285346,107.30670447125334
1241,94.75967433638354,106.46553397425403
1242,226.32731883749818,108.31260233973643
1243,88.3506231539261,109.77122460620149
1244,248.87505757246842,113.05005767590418
1245,110.08626856239145,112.44277798731727
1246,77.95242239012225,113.46701299078364
1247,0.5705547583386021,111.8935031769218
1248,-39.23584664596474,109.73025753467822
1249,35.85598461337594,108.20855018022847
1250,22.54996486148484,108.52088874343644
1251,277.0108107810406,110.44451341181416
1252,20.381957370309664,110.61382311308192
1253,243.10191697108286,111.65538653791793
1254,76.53971919318317,110.94559375060436
1255,204.33950149065464,113.87057980796337
1256,15.47966819928564,111.8633832116458
1257,236.48423038731747,113.5494722593457
1258,237.84453497217453,114.77694657135262
1259,137.55706944609668,114.22153682305621
1260,127.87290598960641,114.12880492733743
1261,170.86071713547867,114.03361986032276
1262,102.87039004345,113.92092304509289
1263,255.92915420994802,115.31539602889767
1264,214.63175310545316,116.24626422579948
1265,247.37453998902822,117.23236608999139
1266,46.54586392608189,116.17787806941689
1267,103.07412124933089,116.20445306017204
1268,224.26657953896566,117.29710996203713
1269,6.729138236001177,116.26088854238829
1270,80.5249567794638,115.47677864184989
1271,75.75350729709928,115.0440358144046
1272,236.7440786903772,115.14538818958053
1273,123.3746202405969,115.7928677959635
1274,104.07419908407341,116.39745069082966
1275,279.5449639483069,119.04260849598288
1276,104.15266182885861,117.84354857147562
1277,213.35360236381183,119.96713364816783
1278,227.31327811794455,120.80369103923232
1279,42.00509460534272,119.14451483421007
1280,234.34977832262967,119.22929871667137
1281,235.72175530424357,120.47503291517367
1282,36.4466325892151,118.23940433197644
1283,187.42188323747513,120.27313380432491
1284,183.8798963448844,121.583754338098
1285,0.5250207037562831,121.6415933596168
1286,58.30360857374982,120.95253109072968
1287,70.09884019754527,120.85127021005667
1288,229.36158104575475,121.01978259720205
1289,-13.771845793928449,121.13394905675501
1290,101.90507113684433,121.87077814781831
1291,258.6748062286075,124.32231355178062
1292,105.32116421224585,125.4435577729184
1293,233.09591029682502,125.18347336063705
1294,-27.26202932139178,122.95248319734915
1295,198.87596239868463,124.91786094111966
1296,240.1420407703906,127.98375715886647
1297,34.23558421542862,126.10686169799447
1298,204.0405696463039,126.11734240128135
1299,195.81846773643372,127.1192850847108
1300,89.7842648864186,126.85098182528938
1301,32.58179939894566,126.66167150129901
1302,259.5908562257419,128.95669715112922
1303,96.7028454665129,129.4465136433749
1304,-22.504228526135236,128.83374493152974
1305,74.7373594069604,127.689283546127
1306,177.43860769886956,129.0010548591529
1307,203.23379588358324,129.00298410657484
1308,222.43724161021865,131.75892029058588
1309,252.3671152021897,132.57343408251572
1310,301.3407339503218,133.37537472639005
1311,91.21834289569368,132.33415336069157
1312,128.51554968047233,133.05805212275553
1313,189.12763362688742,133.00861400863548
1314,224.2332067788538,133.54976862340436
1315,223.73313807378986,133.78505016759448
1316,83.13927499665598,134.32747050665955
1317,22.00763285124492,134.11645817377982
1318,110.14008353795764,134.97528631874331
1319,45.65220207403698,135.5237748238029
1320,240.74692373418267,139.6668689173836
1321,54.4797891275185,139.22865196731786
1322,73.31463894022706,138.8381822791826
1323,14.802529000737067,137.858497236933
1324,98.28781458523034,136.82255127087382
1325,12.550199228434508,134.836821362361
1326,23.18431953800676,132.34530691878433
1327,123.48736602898482,133.66607717572072
1328,126.65142487232836,135.30677013119637
1329,67.77469213227172,133.69744313611363
1330,-6.481193494390212,131.30844096754896
1331,54.61565146506612,129.92500391009105
1332,70.53061059788706,130.6878603859715
1333,46.607061751399186,128.59062344629513
1334,39.531991193858175,127.48729077750112
1335,9.361131040464102,125.10266805120085
1336,42.91170951908387,123.78466926379105
1337,105.71926704540337,124.20895872179457
1338,205.239350012314,126.0665312100019
1339,43.40567028373917,125.89320429826589
1340,17.811842263390304,123.39022500061445
1341,1.5217970778005991,122.45784622802863
1342,24.130312655161774,120.43587616620525
1343,90.76901133010415,120.46006004796702
1344,252.9537406085928,120.50084687832829
1345,250.17347067031127,121.90171889940746
1346,265.6184393159897,123.77837906866614
1347,32.205549635054325,124.09472901743331
1348,55.9387996153751,125.0464754800467
1349,256.0693300808731,127.24860893472164
1350,28.970964430677952,127.31281893041361
1351,79.89130557890527,125.34162387839223
1352,0.3836609853482571,125.14164091454262
1353,74.68745201667204,123.45749626499851
1354,67.23514560476369,123.36445052911431
1355,245.63990748906312,123.7774545890984
1356,65.75246142109651,124.28018252131649
1357,1.4855456641650875,121.93019567408501
1358,25.293170505016477,119.8046820294134
1359,245.97517522464994,120.88886308719896
1360,-10.346723169151886,119.50666679561137
1361,4.744035577057886,117.84549998002716
1362,232.66432686920749,119.14343934828474
1363,249.4739431849983,119.07888723803524
1364,48.25026929651722,117.41507239994587
1365,264.48658524376776,117.58619285249328
1366,-9.32316401151543,117.02750257311727
1367,-7.7364063826850895,115.91939729679714
1368,64.33301219501914,114.32006162335767
1369,267.9306192337776,116.93207643333544
1370,178.05149884938362,117.90734185403463
1371,0.7562506640614544,117.15736928770423
1372,114.80177912717507,115.93794629207221
1373,17.02539299446306,114.8744540196109
1374,-6.062340953046018,113.7730886192397
1375,233.16460802359845,113.30928505999263
1376,41.713570911850525,112.68489415082253
1377,-8.88995615274267,110.46245856565697
1378,37.17625367368754,108.56108832121441
1379,165.37509314576462,109.79478830661864
1380,131.6151851249885,108.76744237464226
1381,43.86643431054364,106.84888916470523
1382,-32.17350932306172,106.16268774558246
1383,-58.41973995447013,103.704271513663
1384,154.90960902153662,103.41456864042954
1385,194.66291378272757,105.35594757121926
1386,56.569365746633395,105.3386051429481
1387,-24.230779807426515,104.39530894289835
1388,11.503582021718131,102.216728952658
1389,169.90538735390442,104.05350128413633
1390,142.6752098073895,104.4612026708418
1391,29.68471400509759,102.1713017486067
1392,-10.113653448951851,101.0169535719947
1393,102.79319882044365,99.71392645723088
1394,190.8880620952413,101.89542737139722
1395,173.09674888775137,101.63763523628788
1396,199.3559599718614,101.22977442830259
1397,90.95071598917171,101.79692574604002
1398,-63.61158747866065,99.12040417479038
1399,190.27516791351314,99.06497117656116
1400,118.17971445747193,99.3489256722717
1401,149.50849542654117,100.51819263254765
1402,237.62805777985665,100.29856464808881
1403,117.59417375228735,100.50747793094656
1404,99.12540106758198,101.72377422688375
1405,-10.241662414557538,100.87398400866856
1406,109.74229351431832,100.19702086682304
1407,127.63153347775055,99.4409982427647
1408,65.8761933249427,97.87538775991193
1409,223.92879356417825,97.59100454353184
1410,114.94695732489234,95.72706677727753
1411,121.24826852571637,96.02736603357776
1412,139.6900295038986,96.13911083181203
1413,213.26472103223887,96.38048170586553
1414,254.63671773945214,96.68451681547153
1415,146.28477620702324,95.91003319680384
1416,133.59608304311476,96.41460127726843
1417,155.72192978892517,97.75174424664525
1418,42.628311464289226,97.07662652590857
1419,156.15921103258498,98.18169661549403
1420,24.5719591914779,96.01994697006701
1421,221.9125630109167,97.69427470890098
1422,266.8533393040972,99.62966171253971
1423,125.86886641447961,100.74032508667713
1424,230.69719453679602,102.06441888619278
1425,274.4581044690438,104.68349793859886
1426,239.09057920540897,106.84256053527288
1427,79.83981807202046,106.40608505570324
1428,246.92396683255447,107.6088104753055
1429,152.6458192106422,108.45752174608917
1430,123.05887073400399,109.75292238837315
1431,130.44128198033138,110.51117869352578
1432,193.4103418105771,111.7399760056527
1433,146.36815141132058,112.73758690225192
1434,112.18642356442454,113.46413122595757
1435,167.19782540371935,115.04249816959013
1436,226.50775279731158,116.8784586023724
1437,147.93133984468736,117.30057933036524
1438,141.00794829275935,116.6582653131697
